variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
eta[2033],0.5004813508457725,0.500195765,0.1884015032692023,0.18860182769399994,0.19373679650000003,0.8141941219999999,1.0002309376663594,5342.495396289757,3028.562106994733
eta[2034],0.7679238698115,0.7647242350000001,0.19410792604003457,0.19043868755100013,0.4531954645,1.090714725,1.000062730589277,4518.431688962362,2951.97910567733
eta[2035],0.563736954607925,0.562957955,0.18750212250321532,0.183217246884,0.260880595,0.8720487819999995,1.001701839697035,5112.013455052036,3133.001100044502
eta[2036],0.5522875242840249,0.55169336,0.18648037286233252,0.18199138131299997,0.245870683,0.8613130879999997,1.001304450405748,5030.382573606599,2712.356492834889
eta[2037],0.637920998306,0.63462646,0.19070140088250756,0.18945877790699997,0.32591594,0.9511409605,1.0039457032976682,5217.935442337045,3188.382748797172
eta[2038],0.5168851507537,0.51806438,0.19391666996807735,0.19168860830700002,0.20273929400000001,0.8268839634999994,1.0006929146720784,4962.561792598291,2956.9574848836933
eta[2039],0.6789217415775,0.675856145,0.1925054253061914,0.18735388620900004,0.36244668100000005,0.9930724179999999,1.0015525305580757,5452.000195389213,2958.915780101376
eta[2040],0.481793618484575,0.480336455,0.20432885067407036,0.205000740273,0.15133390800000002,0.8214789659999999,1.0021140297687858,3949.335134971453,3220.4224986325617
eta[2041],0.6505525782585,0.646209875,0.19504145421652747,0.1960223667150001,0.33179395,0.967091535,1.0002505855009711,5414.781872171643,2780.1942205125856
eta[2042],0.71868869426475,0.71571764,0.1973593746797224,0.19441456855799996,0.398107596,1.0419001650000002,1.0000849066885635,5253.397384821298,3169.6438368390523
eta[2043],0.8707920181175,0.86919767,0.19781008918494067,0.19824978047700006,0.5516839675,1.2085416549999997,1.0016879924325859,4925.991521701053,3120.05606829163
eta[2044],0.9287758352975,0.93019957,0.20234719936387244,0.20080497485999996,0.5975947380000001,1.2667180149999997,1.0014864624854585,4942.923649559527,3048.5005384315746
eta[2045],0.74806321998775,0.746208175,0.19866070258351745,0.19915630883399996,0.42923535,1.0782351,1.0006280076373846,5454.555547609675,2954.5932305492533
eta[2046],1.0155057386975,1.0099569,0.20433805322780343,0.19946711368499995,0.6849237015,1.3591988149999998,1.0001207803602512,4699.943431287474,3100.4378577727894
eta[2047],0.8113188236125,0.80704175,0.19865178618089188,0.19669961098200003,0.49287956349999995,1.140610455,1.0022918396377571,5270.16875787602,3177.7663092952316
eta[2048],0.79986939313025,0.798979505,0.20028456208753231,0.19745220839400002,0.4746884885,1.1309804949999998,1.0012910123847667,5196.013442594452,2831.493818896423
eta[2049],0.8855028674925,0.88150784,0.20485368166394574,0.2014317810750001,0.558943957,1.22034313,1.0038704725884258,5379.613493995004,3502.67722777095
eta[2050],0.7644670199335,0.761409955,0.20991065715890483,0.210555108435,0.42606765100000005,1.1109615049999997,1.0009092987591575,5121.811102443544,3186.4594283722868
eta[2051],0.926503611145,0.9203131499999999,0.20941350169094639,0.20792112127499998,0.589624401,1.271370555,1.000966886190157,5672.756776743735,2954.4718050460806
eta[2052],0.7293754873635,0.72387964,0.22094078342434234,0.22146658482899995,0.37751265600000006,1.1058395649999995,1.0024726040386476,4104.893742599781,2907.156771308871
eta[2053],0.89813444702075,0.89321897,0.21352320440608835,0.21597996407399989,0.5543902385,1.2466412900000001,1.0000118753832592,5616.687228986024,3000.2064581541636
eta[2054],0.9662705633125,0.959208345,0.21572331635755698,0.21818621372099992,0.618810273,1.3315874749999999,1.0003177290101446,5389.363744289709,3350.657421344552
eta[2055],1.1183738866475,1.1092939,0.2190319949979288,0.22001892971099993,0.7708547535,1.49127117,1.0012149769479433,5198.249587015094,2856.540985483334
eta[2056],1.1763577046125,1.17376265,0.22330478637785992,0.2225471556000001,0.8132533095,1.54987447,1.0008904959785832,5296.771968767422,3042.036836891173
eta[2057],0.9956450883675,0.988815695,0.22161049826497325,0.22288764210299983,0.6458247719999999,1.369403185,1.00042712766714,5697.189279535817,3028.8883143600074
eta[2058],1.2630876079425,1.2564852499999999,0.22694577187480924,0.22060954565999977,0.901093493,1.639552905,0.9999538558605919,5029.431278146674,2802.267112415586
eta[2059],1.05890069219,1.0525067,0.22235603952711003,0.22168624684500005,0.7007183175,1.433347055,1.001191985589587,5614.7044591391605,2902.8512834178337
eta[2060],1.0474512617325,1.0451085500000001,0.22611296379428727,0.22691750457600005,0.6884660175,1.42846713,1.0013997933878973,5543.090582184457,3098.231600774
eta[2061],1.133084735355,1.12705125,0.2307319382248894,0.22483358425500005,0.7667188760000001,1.5185084549999999,1.004341164492084,5677.269884271156,3646.612160621689
eta[2062],1.0120488888825,1.0069772000000001,0.2370558646273361,0.2354517801299997,0.6382104215000001,1.409215825,1.0001579133395129,5436.531127734151,3302.6309811619526
eta[2063],1.1740854807175,1.1679313,0.23732652751228947,0.23835656417999998,0.7989257435000001,1.5815966899999998,1.000730048659319,5961.580342146952,3250.754610974694
