work_idx,term_idx,book_id,book_order,book_canonical,collection_available,first_publication_year,year_centered_decade,work_type,is_novel_int,termo_canonico,categoria,ocorrencias,tokens_exposicao,exposure_10k,taxa_por_10k_tokens
32,6,B032,32,The Adventure of Charles Augustus Milverton,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,irene_adler,personagem,0,6727,0.6727,0.0
32,7,B032,32,The Adventure of Charles Augustus Milverton,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mrs_hudson,personagem,0,6727,0.6727,0.0
32,8,B032,32,The Adventure of Charles Augustus Milverton,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,baker_street,lugar,1,6727,0.6727,1.487
32,9,B032,32,The Adventure of Charles Augustus Milverton,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,london,lugar,5,6727,0.6727,7.433
32,10,B032,32,The Adventure of Charles Augustus Milverton,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,deduction,tema,0,6727,0.6727,0.0
32,11,B032,32,The Adventure of Charles Augustus Milverton,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,evidence,tema,0,6727,0.6727,0.0
32,12,B032,32,The Adventure of Charles Augustus Milverton,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,crime,tema,7,6727,0.6727,10.406
33,1,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,sherlock_holmes,personagem,58,8332,0.8332,69.611
33,2,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,dr_watson,personagem,14,8332,0.8332,16.803
33,3,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,professor_moriarty,personagem,0,8332,0.8332,0.0
33,4,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mycroft_holmes,personagem,0,8332,0.8332,0.0
33,5,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,inspector_lestrade,personagem,33,8332,0.8332,39.606
33,6,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,irene_adler,personagem,0,8332,0.8332,0.0
33,7,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mrs_hudson,personagem,0,8332,0.8332,0.0
33,8,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,baker_street,lugar,2,8332,0.8332,2.4
33,9,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,london,lugar,19,8332,0.8332,22.804
33,10,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,deduction,tema,0,8332,0.8332,0.0
33,11,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,evidence,tema,1,8332,0.8332,1.2
33,12,B033,33,The Adventure of the Six Napoleons,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,crime,tema,7,8332,0.8332,8.401
34,1,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,sherlock_holmes,personagem,49,6470,0.647,75.734
34,2,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,dr_watson,personagem,11,6470,0.647,17.002
34,3,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,professor_moriarty,personagem,0,6470,0.647,0.0
34,4,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mycroft_holmes,personagem,0,6470,0.647,0.0
34,5,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,inspector_lestrade,personagem,0,6470,0.647,0.0
34,6,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,irene_adler,personagem,0,6470,0.647,0.0
34,7,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mrs_hudson,personagem,0,6470,0.647,0.0
34,8,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,baker_street,lugar,1,6470,0.647,1.546
34,9,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,london,lugar,0,6470,0.647,0.0
34,10,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,deduction,tema,0,6470,0.647,0.0
34,11,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,evidence,tema,2,6470,0.647,3.091
34,12,B034,34,The Adventure of the Three Students,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,crime,tema,2,6470,0.647,3.091
35,1,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,sherlock_holmes,personagem,58,8954,0.8954,64.776
35,2,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,dr_watson,personagem,6,8954,0.8954,6.701
35,3,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,professor_moriarty,personagem,0,8954,0.8954,0.0
35,4,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mycroft_holmes,personagem,0,8954,0.8954,0.0
35,5,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,inspector_lestrade,personagem,0,8954,0.8954,0.0
35,6,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,irene_adler,personagem,0,8954,0.8954,0.0
35,7,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mrs_hudson,personagem,0,8954,0.8954,0.0
35,8,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,baker_street,lugar,1,8954,0.8954,1.117
35,9,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,london,lugar,4,8954,0.8954,4.467
35,10,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,deduction,tema,0,8954,0.8954,0.0
35,11,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,evidence,tema,6,8954,0.8954,6.701
35,12,B035,35,The Adventure of the Golden Pince-Nez,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,crime,tema,5,8954,0.8954,5.584
36,1,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,sherlock_holmes,personagem,52,8028,0.8028,64.773
36,2,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,dr_watson,personagem,16,8028,0.8028,19.93
36,3,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,professor_moriarty,personagem,1,8028,0.8028,1.246
36,4,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mycroft_holmes,personagem,0,8028,0.8028,0.0
36,5,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,inspector_lestrade,personagem,0,8028,0.8028,0.0
36,6,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,irene_adler,personagem,0,8028,0.8028,0.0
36,7,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mrs_hudson,personagem,0,8028,0.8028,0.0
36,8,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,baker_street,lugar,1,8028,0.8028,1.246
36,9,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,london,lugar,7,8028,0.8028,8.719
36,10,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,deduction,tema,0,8028,0.8028,0.0
36,11,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,evidence,tema,0,8028,0.8028,0.0
36,12,B036,36,The Adventure of the Missing Three-Quarter,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,crime,tema,3,8028,0.8028,3.737
37,1,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,sherlock_holmes,personagem,41,9168,0.9168,44.721
37,2,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,dr_watson,personagem,20,9168,0.9168,21.815
37,3,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,professor_moriarty,personagem,0,9168,0.9168,0.0
37,4,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mycroft_holmes,personagem,0,9168,0.9168,0.0
37,5,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,inspector_lestrade,personagem,0,9168,0.9168,0.0
37,6,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,irene_adler,personagem,0,9168,0.9168,0.0
37,7,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mrs_hudson,personagem,0,9168,0.9168,0.0
37,8,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,baker_street,lugar,1,9168,0.9168,1.091
37,9,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,london,lugar,4,9168,0.9168,4.363
37,10,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,deduction,tema,1,9168,0.9168,1.091
37,11,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,evidence,tema,2,9168,0.9168,2.182
37,12,B037,37,The Adventure of the Abbey Grange,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,crime,tema,7,9168,0.9168,7.635
38,1,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,sherlock_holmes,personagem,80,9672,0.9672,82.713
38,2,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,dr_watson,personagem,16,9672,0.9672,16.543
38,3,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,professor_moriarty,personagem,0,9672,0.9672,0.0
38,4,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mycroft_holmes,personagem,0,9672,0.9672,0.0
38,5,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,inspector_lestrade,personagem,10,9672,0.9672,10.339
38,6,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,irene_adler,personagem,0,9672,0.9672,0.0
38,7,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,mrs_hudson,personagem,1,9672,0.9672,1.034
38,8,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,baker_street,lugar,1,9672,0.9672,1.034
38,9,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,london,lugar,8,9672,0.9672,8.271
38,10,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,deduction,tema,0,9672,0.9672,0.0
38,11,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,evidence,tema,2,9672,0.9672,2.068
38,12,B038,38,The Adventure of the Second Stain,The Return of Sherlock Holmes,1904,0.5416666666666743,short_story,0,crime,tema,15,9672,0.9672,15.509
39,1,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,sherlock_holmes,personagem,192,59157,5.9157,32.456
39,2,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,dr_watson,personagem,111,59157,5.9157,18.764
39,3,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,professor_moriarty,personagem,0,59157,5.9157,0.0
39,4,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,mycroft_holmes,personagem,0,59157,5.9157,0.0
39,5,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,inspector_lestrade,personagem,10,59157,5.9157,1.69
39,6,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,irene_adler,personagem,0,59157,5.9157,0.0
39,7,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,mrs_hudson,personagem,0,59157,5.9157,0.0
39,8,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,baker_street,lugar,14,59157,5.9157,2.367
39,9,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,london,lugar,49,59157,5.9157,8.283
39,10,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,deduction,tema,0,59157,5.9157,0.0
39,11,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,evidence,tema,15,59157,5.9157,2.536
39,12,B039,39,The Hound of the Baskervilles,Novel,1901,0.2416666666666742,novel,1,crime,tema,23,59157,5.9157,3.888
40,1,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,sherlock_holmes,personagem,151,57790,5.779,26.129
40,2,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,dr_watson,personagem,56,57790,5.779,9.69
40,3,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,professor_moriarty,personagem,15,57790,5.779,2.596
40,4,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,mycroft_holmes,personagem,0,57790,5.779,0.0
40,5,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,inspector_lestrade,personagem,0,57790,5.779,0.0
40,6,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,irene_adler,personagem,0,57790,5.779,0.0
40,7,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,mrs_hudson,personagem,1,57790,5.779,0.173
40,8,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,baker_street,lugar,1,57790,5.779,0.173
40,9,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,london,lugar,18,57790,5.779,3.115
40,10,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,deduction,tema,0,57790,5.779,0.0
40,11,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,evidence,tema,14,57790,5.779,2.423
40,12,B040,40,The Valley of Fear,Novel,1914,1.5416666666666743,novel,1,crime,tema,59,57790,5.779,10.209
41,1,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,sherlock_holmes,personagem,62,11397,1.1397,54.4
41,2,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,dr_watson,personagem,20,11397,1.1397,17.548
41,3,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,professor_moriarty,personagem,0,11397,1.1397,0.0
41,4,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,mycroft_holmes,personagem,0,11397,1.1397,0.0
41,5,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,inspector_lestrade,personagem,0,11397,1.1397,0.0
41,6,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,irene_adler,personagem,0,11397,1.1397,0.0
41,7,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,mrs_hudson,personagem,2,11397,1.1397,1.755
41,8,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,baker_street,lugar,1,11397,1.1397,0.877
41,9,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,london,lugar,3,11397,1.1397,2.632
41,10,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,deduction,tema,0,11397,1.1397,0.0
41,11,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,evidence,tema,6,11397,1.1397,5.265
41,12,B041,41,The Adventure of Wisteria Lodge,His Last Bow,1908,0.9416666666666742,short_story,0,crime,tema,16,11397,1.1397,14.039
42,1,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,sherlock_holmes,personagem,28,8650,0.865,32.37
42,2,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,dr_watson,personagem,9,8650,0.865,10.405
42,3,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,professor_moriarty,personagem,0,8650,0.865,0.0
42,4,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,mycroft_holmes,personagem,0,8650,0.865,0.0
42,5,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,inspector_lestrade,personagem,23,8650,0.865,26.59
42,6,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,irene_adler,personagem,0,8650,0.865,0.0
42,7,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,mrs_hudson,personagem,0,8650,0.865,0.0
42,8,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,baker_street,lugar,2,8650,0.865,2.312
42,9,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,london,lugar,2,8650,0.865,2.312
42,10,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,deduction,tema,0,8650,0.865,0.0
42,11,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,evidence,tema,1,8650,0.865,1.156
42,12,B042,42,The Adventure of the Cardboard Box,His Last Bow,1893,-0.5583333333333258,short_story,0,crime,tema,9,8650,0.865,10.405
43,1,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,sherlock_holmes,personagem,31,7324,0.7324,42.327
43,2,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,dr_watson,personagem,28,7324,0.7324,38.23
43,3,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,professor_moriarty,personagem,0,7324,0.7324,0.0
43,4,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,mycroft_holmes,personagem,0,7324,0.7324,0.0
43,5,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,inspector_lestrade,personagem,0,7324,0.7324,0.0
43,6,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,irene_adler,personagem,0,7324,0.7324,0.0
43,7,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,mrs_hudson,personagem,0,7324,0.7324,0.0
43,8,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,baker_street,lugar,0,7324,0.7324,0.0
43,9,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,london,lugar,9,7324,0.7324,12.288
43,10,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,deduction,tema,0,7324,0.7324,0.0
43,11,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,evidence,tema,1,7324,0.7324,1.365
43,12,B043,43,The Adventure of the Red Circle,His Last Bow,1911,1.2416666666666742,short_story,0,crime,tema,1,7324,0.7324,1.365
44,1,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,sherlock_holmes,personagem,62,10685,1.0685,58.025
44,2,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,dr_watson,personagem,24,10685,1.0685,22.461
44,3,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,professor_moriarty,personagem,0,10685,1.0685,0.0
44,4,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,mycroft_holmes,personagem,28,10685,1.0685,26.205
44,5,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,inspector_lestrade,personagem,13,10685,1.0685,12.167
44,6,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,irene_adler,personagem,0,10685,1.0685,0.0
44,7,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,mrs_hudson,personagem,0,10685,1.0685,0.0
44,8,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,baker_street,lugar,3,10685,1.0685,2.808
44,9,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,london,lugar,24,10685,1.0685,22.461
44,10,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,deduction,tema,0,10685,1.0685,0.0
44,11,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,evidence,tema,2,10685,1.0685,1.872
44,12,B044,44,The Adventure of the Bruce-Partington Plans,His Last Bow,1908,0.9416666666666742,short_story,0,crime,tema,9,10685,1.0685,8.423
45,1,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,sherlock_holmes,personagem,50,5794,0.5794,86.296
45,2,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,dr_watson,personagem,46,5794,0.5794,79.392
45,3,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,professor_moriarty,personagem,0,5794,0.5794,0.0
45,4,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,mycroft_holmes,personagem,0,5794,0.5794,0.0
45,5,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,inspector_lestrade,personagem,0,5794,0.5794,0.0
45,6,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,irene_adler,personagem,0,5794,0.5794,0.0
45,7,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,mrs_hudson,personagem,4,5794,0.5794,6.904
45,8,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,baker_street,lugar,0,5794,0.5794,0.0
45,9,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,london,lugar,7,5794,0.5794,12.081
45,10,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,deduction,tema,0,5794,0.5794,0.0
45,11,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,evidence,tema,1,5794,0.5794,1.726
45,12,B045,45,The Adventure of the Dying Detective,His Last Bow,1913,1.4416666666666742,short_story,0,crime,tema,3,5794,0.5794,5.178
46,1,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,sherlock_holmes,personagem,54,7686,0.7686,70.258
46,2,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,dr_watson,personagem,26,7686,0.7686,33.828
46,3,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,professor_moriarty,personagem,0,7686,0.7686,0.0
46,4,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,mycroft_holmes,personagem,0,7686,0.7686,0.0
46,5,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,inspector_lestrade,personagem,5,7686,0.7686,6.505
46,6,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,irene_adler,personagem,0,7686,0.7686,0.0
46,7,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,mrs_hudson,personagem,1,7686,0.7686,1.301
46,8,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,baker_street,lugar,2,7686,0.7686,2.602
46,9,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,london,lugar,12,7686,0.7686,15.613
46,10,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,deduction,tema,1,7686,0.7686,1.301
46,11,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,evidence,tema,0,7686,0.7686,0.0
46,12,B046,46,The Disappearance of Lady Frances Carfax,His Last Bow,1911,1.2416666666666742,short_story,0,crime,tema,4,7686,0.7686,5.204
47,1,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,sherlock_holmes,personagem,59,9998,0.9998,59.012
47,2,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,dr_watson,personagem,26,9998,0.9998,26.005
47,3,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,professor_moriarty,personagem,0,9998,0.9998,0.0
47,4,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,mycroft_holmes,personagem,0,9998,0.9998,0.0
47,5,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,inspector_lestrade,personagem,0,9998,0.9998,0.0
47,6,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,irene_adler,personagem,0,9998,0.9998,0.0
47,7,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,mrs_hudson,personagem,0,9998,0.9998,0.0
47,8,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,baker_street,lugar,0,9998,0.9998,0.0
47,9,B047,47,The Adventure of the Devil's Foot,His Last Bow,1910,1.1416666666666742,short_story,0,london,lugar,3,9998,0.9998,3.001
