fator,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
decada_historica,"z_delta[2,57]",0.14416595689353726,0.14214367,0.9910251126379863,0.976277340717,-1.4791369699999999,1.8003925299999985,1.0002897954791716,10588.534992564677,3112.9055508598713
decada_historica,"z_delta[3,57]",-0.1832458090892875,-0.17200061,0.9734133745402379,0.9907361377619999,-1.76769384,1.414191309999999,0.9998400570140166,9715.70261193451,3010.6682441922007
decada_historica,"z_delta[4,57]",0.08802661750216,0.11293021,0.9749092237807953,0.994653419004,-1.5377926849999999,1.6529958199999966,1.002379304056057,11118.105097566151,2618.926231570015
decada_historica,"z_delta[1,58]",0.01131751880486725,0.0097811521,1.003174318352526,0.989593164357,-1.611140855,1.6161130449999999,1.0010961615104506,8264.786962417948,2913.9949261057536
decada_historica,"z_delta[2,58]",0.05169778247836,0.068863545,0.9797983566365522,0.9394104679679998,-1.586248575,1.676973224999999,1.001504378584689,9872.735624029914,2726.5903948201476
decada_historica,"z_delta[3,58]",-0.044409651199306,-0.036410054,0.98967474290010915,0.9710582833013999,-1.692227385,1.588573799999999,1.0002464132090787,8691.593984882767,2748.419531894658
decada_historica,"z_delta[4,58]",-0.0274118037289825,-0.026079658999999998,0.9668151447412683,0.95679857868,-1.58420885,1.5803870299999998,1.0008336886186382,11463.774459283599,2897.30478298046
decada_historica,"z_delta[1,59]",0.009467267008582499,-0.00351227775,0.9966592730103687,0.98147029214115,-1.63558816,1.6661488799999997,1.002015868334772,11750.074800484055,2764.8564133886816
decada_historica,"z_delta[2,59]",0.0915247563326625,0.09913819,0.9862981782010094,0.9910606566629999,-1.550245755,1.6979358749999973,1.0001972810515314,10912.585207091763,2639.556467847787
decada_historica,"z_delta[3,59]",-7.546375199199996e-4,0.0045220388,0.9395341750164383,0.9457484848198799,-1.5514708849999999,1.540354799999999,1.0015060876840518,10552.580265543695,2915.117947667465
decada_historica,"z_delta[4,59]",-0.07321768647309,-0.07919707000000001,0.9642884563889349,0.9513463838969999,-1.6840728149999997,1.4929491199999996,1.0028948088625196,9881.034413402846,3045.4488697212523
decada_historica,"z_delta[1,60]",0.006314775281897499,-0.013836019500000001,0.9824402209399213,1.0152684975719999,-1.5821626700000002,1.636388485,1.0003136165725386,9527.99141457565,3129.837999266494
decada_historica,"z_delta[2,60]",-0.1204887834265875,-0.10972261,0.9802096074652017,0.958894396866,-1.75235501,1.480634379999999,1.0015656060536422,10139.43318292114,2637.512137276879
decada_historica,"z_delta[3,60]",-0.068902809870145,-0.0802272515,0.9819295930245466,0.9813859281239999,-1.68631932,1.557729175,1.0019751086647768,10931.772495164023,3055.0118395364048
decada_historica,"z_delta[4,60]",0.1712439838357325,0.16821355,1.0051852165688715,1.015836311133,-1.4937380499999997,1.7986422349999995,0.999819487834582,11062.880824304782,2779.1039567374673
decada_historica,tau_delta,0.01648216447366925,0.014060975,0.01223664671749917,0.01264427752371,0.0012567528600000001,0.03958199354999999,1.0038180436876756,1272.0318037029404,2212.19986509274
decada_historica,p_base[1],0.01640906642875,0.0163750305,9.470397942678508e-4,9.648731147999963e-4,0.01486881205,0.017985424450000002,1.001155930429152,8366.240747406573,2985.460873396362
decada_historica,p_base[2],0.0164528223565,0.016440102499999998,9.751272554586336e-4,9.722964930000008e-4,0.01486661685,0.018095159849999997,1.0020583852198501,9680.216620461142,3054.5854005021833
decada_historica,p_base[3],0.01549802517,0.0154697945,9.399037258231354e-4,9.899194178999992e-4,0.013985791150000001,0.0170302134,1.0006297002174913,10028.949573390677,3327.376361402225
decada_historica,p_base[4],0.01754187368275,0.0175226035,9.570650505720628e-4,9.533636910000001e-4,0.01599909335,0.01913025835,1.0032992516919021,7508.140026044376,2958.76163383949
decada_historica,p_base[5],0.01798575510075,0.017974089999999998,0.0010089837365956187,9.851943716999967e-4,0.01633407395,0.01966464545,1.0006529229953725,10069.166615354881,2816.619200782025
decada_historica,p_base[6],0.01678989136975,0.016768775,9.524106195030939e-4,9.696204000000001e-4,0.015227983850000001,0.018400892699999997,1.0007053611135894,8849.268064577253,2746.272142252926
decada_historica,p_base[7],0.015651876003,0.015635999499999997,9.03055734632944e-4,9.064275401999958e-4,0.0142129167,0.017168305249999998,1.000789565851649,10413.832832768141,2735.3175312713392
decada_historica,p_base[8],0.01647858615275,0.0164653065,9.513504734730171e-4,9.467846534999987e-4,0.01494399785,0.0180779318,1.000556070678334,9489.456738840754,2663.460045851578
decada_historica,p_base[9],0.01608566188525,0.01607956,9.274432440475249e-4,8.97458551500001e-4,0.014566594099999998,0.01763333795,1.0019621882832592,8018.370353941479,2753.3633135106916
decada_historica,p_base[10],0.019488749077,0.019462927999999997,0.0010445176808438488,0.0010692147963000036,0.017830593199999998,0.0212335899,1.001612286569404,9265.506599010063,2728.9891484313557
decada_historica,p_base[11],0.01730220949575,0.017299137,9.539498621718562e-4,9.596588105999993e-4,0.01573878535,0.018900305250000003,0.9998617377429837,9538.307880801845,3186.0289652741594
decada_historica,p_base[12],0.015567280184,0.015548374,9.269801475799072e-4,9.196100781000011e-4,0.01408500805,0.01715757185,1.0031872247719036,8599.76949008292,2777.9433714346674
decada_historica,p_base[13],0.0171864868515,0.0171527385,0.001030534492154484,0.0010354263422999986,0.015577570150000001,0.018928868249999998,1.0014544312541205,9284.644101827922,2696.33231551213
decada_historica,p_base[14],0.0163019910895,0.016265436,9.446801671707485e-4,9.081910928999998e-4,0.01480327535,0.01792255285,1.0041140978820053,8606.749624288308,2647.2527014642965
decada_historica,p_base[15],0.015126890923,0.015128200000000001,9.08439213173663e-4,9.331699376999995e-4,0.013665854,0.0166296389,1.0005760339481462,9313.469719218807,2626.4933746767892
decada_historica,p_base[16],0.01705417662075,0.0170384845,9.511231468032611e-4,9.823959642000011e-4,0.01555185205,0.018661226200000002,1.0001805561552866,9113.537272397567,2968.1640115732725
decada_historica,p_base[17],0.0176184354175,0.0176038155,9.655496263420791e-4,9.596773431000024e-4,0.0160254426,0.01926352795,1.000905788890074,10370.572216447608,2597.2232939701307
decada_historica,p_base[18],0.0159030643945,0.015887742,0.00092603102077218205,9.323908313999995e-4,0.014397503300000001,0.01744624855,1.00059000970294,7554.251856524044,2435.078435476472
decada_historica,p_base[19],0.01620440523125,0.01620418,9.416350224997553e-4,9.626351301000002e-4,0.01471183155,0.017768735099999995,0.9999689390737454,10883.679892620672,3227.450663152575
decada_historica,p_base[20],0.0162639992025,0.016248422999999998,9.794949292571368e-4,9.741660515999993e-4,0.014707944200000002,0.0178676249,1.0023623272705358,9668.71992805046,2871.6718081649556
decada_historica,p_base[21],0.013993235534,0.013980988,9.041645046780814e-4,9.079509117000001e-4,0.01254741185,0.015530460849999999,1.0033691571252612,9247.141602188902,2410.166073175768
decada_historica,p_base[22],0.01494830096425,0.014932362000000001,8.977470618523976e-4,8.987728763999998e-4,0.01348294805,0.01643487955,1.0022724194636274,9408.065211547979,2804.947939054475
decada_historica,p_base[23],0.017495553628,0.017480170500000003,9.939356183531864e-4,9.992575740000041e-4,0.015893659549999998,0.0191785443,1.0017028615325745,10513.53346631593,3075.199459107962
decada_historica,p_base[24],0.01662645983175,0.0166124535,9.342816800394522e-4,9.242328248999996e-4,0.015114089550000001,0.0181906749,1.0005289847172072,8430.94746034935,2971.3055056233343
decada_historica,p_base[25],0.01637722283625,0.0163512345,9.500753674596916e-4,9.604594145999997e-4,0.014851657850000002,0.017967648899999997,1.0009834485036881,8435.504508713962,2782.1148901164515
decada_historica,p_base[26],0.01377787171025,0.0137541375,8.585441513937101e-4,8.644239996000003e-4,0.01242416085,0.0152388335,0.9999602344642059,9621.071781959818,2890.73404612782
decada_historica,p_base[27],0.01781218333775,0.0178024455,9.928804695979877e-4,0.0010112518080000023,0.0162113033,0.0194780565,1.0020881784554005,11182.436072661192,3262.333490964255
decada_historica,p_base[28],0.017157010644,0.0171390575,9.662172183038276e-4,9.450626135999998e-4,0.01559548495,0.01880967185,1.0022810761853116,9637.766054392916,2664.5730162347522
decada_historica,p_base[29],0.016513256677,0.0164923005,9.565294599600386e-4,9.36721506e-4,0.014956033,0.0181044499,1.0003097391796232,9988.779565169254,2881.2731200504577
decada_historica,p_base[30],0.01747099239875,0.017459076,9.95530114669163e-4,0.001010724743700002,0.015859369600000003,0.019121293549999998,1.000267433506196,8488.04671478967,2314.1260208878193
decada_historica,p_base[31],0.015490184715,0.015477798000000001,9.287765543519401e-4,9.435955809000004e-4,0.01399102675,0.017059033349999995,1.0019354455664566,9986.19027004877,2809.9383457660265
decada_historica,p_base[32],0.0178227392985,0.017819365,0.0010055340609553165,9.95871315599999e-4,0.01619739105,0.01952225785,1.0003923467277733,10053.459811506124,3124.1787908826195
decada_historica,p_base[33],0.01771585105825,0.017683606499999997,9.621126089524685e-4,9.86427153599996e-4,0.0161735233,0.0193425636,1.0014727546412558,8308.649010426823,2862.544037981988
decada_historica,p_base[34],0.017746775322,0.0177560555,9.734523702255862e-4,9.916629555000022e-4,0.01617571365,0.0193839086,1.0009045989356462,9932.920480498264,2728.6466036778093
decada_historica,p_base[35],0.0174316313335,0.017419696999999998,9.61502793248852e-4,9.756115865999971e-4,0.015932091300000003,0.0190407884,1.0009526714775965,9402.419813927696,2961.511905480121
decada_historica,p_base[36],0.01694912573225,0.016926634,9.817479244706036e-4,9.953123754e-4,0.0153820442,0.018582500499999998,1.000373718878773,11167.08680838062,2494.8482713170974
decada_historica,p_base[37],0.01808273831325,0.018055597,0.0010261968880544686,0.0010532775876000002,0.0164249069,0.01980982105,0.9999115354207427,9536.505754125332,2746.7625172558633
decada_historica,p_base[38],0.01782914594825,0.017811426999999998,9.824875814709252e-4,9.648123282000001e-4,0.016260014500000003,0.01945343285,0.9995908866772536,8911.964503720894,2780.037155709555
decada_historica,p_base[39],0.01585314975925,0.0158259335,9.664388654557962e-4,9.759488781000009e-4,0.0143371127,0.0174474264,1.0026004222495446,8774.035118179865,2691.787090713552
decada_historica,p_base[40],0.0157618771475,0.015722275,9.282662607889501e-4,9.009226464000012e-4,0.0142718285,0.01733861975,1.000874086684218,9473.665444547905,2643.414243915896
decada_historica,p_base[41],0.0171572372695,0.017129694,9.897278848151026e-4,9.835042077000016e-4,0.015550112650000001,0.01880113265,1.000862108587456,10334.730348878093,2885.063542311784
decada_historica,p_base[42],0.01768313923875,0.017664919,0.001010680955086867,0.0010048388217000009,0.01607681085,0.0193357744,0.9996287539894715,9915.11659995269,2270.57056408499
decada_historica,p_base[43],0.017439990775,0.017420882,9.806264857865547e-4,9.998921268000018e-4,0.0158684667,0.0190314904,1.000222043672177,8855.525652644616,2478.9729782634895
decada_historica,p_base[44],0.01748520128425,0.017467629499999998,9.769979050557312e-4,9.96644491500001e-4,0.01592190605,0.01912360035,1.0014064753448721,8124.7271427811,2962.143390588868
decada_historica,p_base[45],0.01629524814975,0.016285974,9.24313976572595e-4,9.555030828000031e-4,0.014846092249999998,0.0177953406,0.9998116451361145,10779.390137795552,2900.0036345245176
decada_historica,p_base[46],0.0175364342275,0.0175253395,9.764856125213571e-4,0.00095486556479999925,0.0159247739,0.019153976349999997,1.0028049362941907,8879.702585954752,3052.7021704149256
decada_historica,p_base[47],0.015931712805,0.015930257,9.330488683375048e-4,9.331847636999995e-4,0.01443353585,0.01747992565,0.9994235905570548,9445.062466987665,2833.055918788542
decada_historica,p_base[48],0.0154963146915,0.0154913195,9.112829616820531e-4,9.125655041999992e-4,0.01399930835,0.01701176405,1.002620437058165,9309.671376615663,2734.159154807242
decada_historica,p_base[49],0.0169580212875,0.016915648,9.2773468951214e-4,9.646603617000004e-4,0.0155159935,0.018550146749999996,1.001402541128768,10513.474521175956,3103.841579451589
decada_historica,p_base[50],0.01640091322325,0.016383385,9.364406324193183e-4,9.17292033000001e-4,0.0148860277,0.017961464599999998,1.0000077489456285,10543.945718617668,2828.751090124541
decada_historica,p_base[51],0.01684521283575,0.0168061865,9.713988030103554e-4,9.585290693999998e-4,0.01527855705,0.0184985771,1.0013995045651392,10157.81399134312,2593.265521922582
decada_historica,p_base[52],0.01690025535875,0.016894233,9.550770233111031e-4,9.510508349999984e-4,0.015357364699999999,0.018516993699999998,1.001324297976203,11069.374291573435,3034.1648222040276
decada_historica,p_base[53],0.0189051073925,0.0188936435,0.0010433678244059293,0.001037836308600003,0.01724589355,0.0206407724,1.0010197150426137,13265.392992149773,2620.814068594959
decada_historica,p_base[54],0.01721918288825,0.0172020605,9.807944604180423e-4,9.622800474000007e-4,0.0156329619,0.018875931149999997,1.0017046515490282,9195.320703295381,2890.720998531269
decada_historica,p_base[55],0.0143551780555,0.014350616,9.156731141161808e-4,9.480848936999997e-4,0.01291555175,0.015868487599999998,1.0021526087524555,11181.861221410694,3004.635626628667
decada_historica,p_base[56],0.0174426506375,0.017433925,9.453738342895415e-4,9.358549262999983e-4,0.01594712385,0.018996457999999997,1.0009444385367765,8462.922262525131,2640.41596672294
decada_historica,p_base[57],0.01587965693375,0.015856505,9.197530693822383e-4,9.059597799000015e-4,0.0144182551,0.017435886199999993,0.9998914230752413,9549.04753318179,2599.7669517724903
decada_historica,p_base[58],0.01604623726,0.016022494999999998,9.496563706999088e-4,9.578707949999991e-4,0.014531997,0.01765632005,1.0031242698431793,11597.202171424718,2786.049538702141
decada_historica,p_base[59],0.01609068906625,0.016061436,9.570293762753899e-4,9.548151564e-4,0.01452002175,0.0177483964,1.0012915131765405,11119.78562419188,3039.7245973226904
decada_historica,p_base[60],0.01616506377,0.0161448305,9.132382764056948e-4,9.397623186000005e-4,0.01469329155,0.017652637949999998,1.0016786715753294,9281.550045572876,2768.6864315360003
decada_historica,"p[1,1]",0.01644064567925,0.0164035395,9.960985361789742e-4,0.0010251882480000018,0.01482826505,0.018101701499999998,0.9998152743426667,8522.072088076973,3097.596270065666
decada_historica,"p[2,1]",0.01638909265225,0.0163629355,9.679879219378727e-4,0.0010059559608000018,0.014798949500000002,0.01799440335,1.000053197755902,8909.269998938633,3114.1341424509214
decada_historica,"p[3,1]",0.01641114930675,0.0163873485,9.727687042382644e-4,9.790378752000018e-4,0.0148302355,0.0180257725,1.0015577929972315,8614.066697105081,2878.9272941188406
decada_historica,"p[4,1]",0.01639195787825,0.016356764500000003,9.879840674585384e-4,0.0010134542102999953,0.014780510350000001,0.01803930405,1.0008897656323597,7631.043273364051,2970.709294162118
decada_historica,"p[1,2]",0.01641938793,0.016412124,0.0010248202104735705,0.0010208397821999992,0.014777528500000001,0.0181345758,1.0020150309045477,9747.630193608327,3012.280592482104
decada_historica,"p[2,2]",0.0163921799315,0.0163755705,9.937573364532306e-4,9.920766008999979e-4,0.01478385975,0.01808751275,1.0016950861520224,8905.112854742978,2992.140089315031
decada_historica,"p[3,2]",0.01656515200775,0.016534574,0.0010191471055139428,0.0010104059847,0.01492811395,0.018308974699999998,1.0019480474832667,8828.557432375623,2808.613518072424
decada_historica,"p[4,2]",0.01641483460775,0.016399839,0.0010026602828870092,0.0010029462827999991,0.014793126,0.01811324515,1.0020189624456801,9219.105811975938,2991.2968961101633
decada_historica,"p[1,3]",0.01550622900025,0.015470639500000001,9.743821741663335e-4,0.0010213727769000003,0.013956433399999999,0.017104525449999998,1.0012334761902952,10077.509835715724,3182.0816760527805
decada_historica,"p[2,3]",0.0155120900875,0.015502248,9.608276371985714e-4,9.987023403000006e-4,0.0139630361,0.01710199135,1.0006873251757755,9892.087520266248,3362.213360305305
decada_historica,"p[3,3]",0.01545840801675,0.015434001,9.427251003100952e-4,9.975651860999986e-4,0.0139463609,0.01698274815,1.0016675271237483,9695.39416648651,3070.9961261161284
decada_historica,"p[4,3]",0.015523047511,0.015501934,9.68765887414396e-4,0.0010020389315999996,0.0139558672,0.01711982605,1.0010141186455779,8869.833994969904,3171.403520476199
decada_historica,"p[1,4]",0.0175670545335,0.017539489999999998,0.0010246411083681328,0.001023894679499996,0.01595412575,0.019264753299999996,1.0050362398215757,7573.74279768728,2772.6184827214183
decada_historica,"p[2,4]",0.0175899847785,0.017572999,9.907958539985824e-4,9.690199470000023e-4,0.01600661375,0.01925075885,1.0045071472977174,7774.5741111576235,3024.8702258725684
decada_historica,"p[3,4]",0.01751592151575,0.017499880500000002,9.761159123049247e-4,9.784841241e-4,0.015981425650000002,0.0191535468,1.0044961501831848,7522.888403083611,3150.3474163928963
decada_historica,"p[4,4]",0.01750404275925,0.0174802495,9.828916182238255e-4,9.629568542999994e-4,0.0159391494,0.019141124199999998,1.004887915291545,7222.945668744738,3148.166641428601
decada_historica,"p[1,5]",0.0180025660695,0.018004468000000003,0.0010578331207498077,0.001056540790200003,0.01631647125,0.0197358792,1.0005560732660794,9744.704021326437,2977.5159272081214
decada_historica,"p[2,5]",0.01803621430125,0.018020229,0.0010373612027410515,0.0010255055243999995,0.0163743404,0.019771182800000002,1.0003611984700687,9850.397816373212,3086.922891411758
decada_historica,"p[3,5]",0.01795608799975,0.017937095,0.0010166680413427347,9.985385130000018e-4,0.01630188905,0.0196303603,1.0010354796089103,9647.171941123835,2786.3720757458227
decada_historica,"p[4,5]",0.017947647628,0.017934257000000002,0.001026219315566285,0.0010292142482999967,0.0162413185,0.0196375042,1.0008354006762328,9307.542889516464,2844.3449675503166
decada_historica,"p[1,6]",0.01681163349725,0.016789236,9.940165139659507e-4,9.957979269000015e-4,0.01519259185,0.018500433049999997,1.0004035301408658,9483.349379127616,2865.7233358119843
decada_historica,"p[2,6]",0.01673016491575,0.0167029595,9.660724610952298e-4,9.670317803999994e-4,0.015139024099999999,0.018379202900000002,1.0003157198460977,9241.170702642408,2811.524490019515
decada_historica,"p[3,6]",0.01684618951125,0.016816216000000002,9.676938289403856e-4,9.750192879000028e-4,0.01526899295,0.01849393025,1.0007327025645874,8577.679788345315,2561.7645271588713
decada_historica,"p[4,6]",0.0167615520215,0.016734885499999998,9.906215947490893e-4,0.0010033569629999965,0.01515175135,0.0184447244,1.0009537810251612,9346.898416868564,2921.538236585152
decada_historica,"p[1,7]",0.015643965122,0.0156282795,9.447189305206531e-4,9.590153622000023e-4,0.01414277685,0.0172197669,1.0023768750634279,9428.001757226186,3096.8426760159687
decada_historica,"p[2,7]",0.0157088083045,0.015677288499999997,9.303700947328867e-4,9.415399559999997e-4,0.014220378950000001,0.01724241165,1.0018413348476278,10085.624687184794,2812.827438996931
decada_historica,"p[3,7]",0.01561358273825,0.0155909735,9.138015519169907e-4,9.272143334999992e-4,0.0141412418,0.01717135995,1.0008970564730681,9905.916573150078,3135.2526798560816
decada_historica,"p[4,7]",0.01565332714075,0.015620373,9.378858795009016e-4,9.220830549000009e-4,0.0141418969,0.017233872350000002,1.0009214749188995,9328.470210282874,2983.3911308340944
decada_historica,"p[1,8]",0.01644056938075,0.016422465,9.908172456660187e-4,9.837006522000011e-4,0.014848321800000001,0.01809932985,1.0003569288749308,8860.278316072148,2951.864801058931
decada_historica,"p[2,8]",0.016538530811,0.0165084005,9.741361316630621e-4,9.351929453999996e-4,0.0149814966,0.018215853799999997,1.0004531390958797,9768.751121482639,2571.3729319666913
decada_historica,"p[3,8]",0.0164890583555,0.016472509,9.735057428659545e-4,9.791594483999995e-4,0.014908794049999998,0.018119369,0.9997376687894906,10143.884943412955,2577.230236451418
decada_historica,"p[4,8]",0.0164414435815,0.016427959,9.820109777457476e-4,9.721297004999987e-4,0.014856156350000002,0.0181080123,1.001018918819542,8818.108811374454,2637.193750831369
decada_historica,"p[1,9]",0.01607509671225,0.016058277000000003,9.817706278101896e-4,9.574786472999997e-4,0.014483831950000001,0.017716725099999997,1.002844100913178,7602.4882608059415,2705.8850723795103
decada_historica,"p[2,9]",0.01601361097775,0.015996786,9.558539037180185e-4,9.400395647999985e-4,0.0144516227,0.01759620845,1.0018832940823164,8580.672185274243,2474.216009632193
decada_historica,"p[3,9]",0.01606945744075,0.016057164,9.408489387727197e-4,9.145492230000005e-4,0.01452752735,0.01764319825,1.000243890352529,8194.31909141898,2726.7541027501843
decada_historica,"p[4,9]",0.016193393047,0.016186263,9.643454372717657e-4,9.285420017999999e-4,0.01466364345,0.01781966575,1.0007856733440945,6705.541081352724,2568.244739935084
decada_historica,"p[1,10]",0.019448874779,0.019428304,0.0011068592530852198,0.0011316834059999995,0.0176616201,0.0213073423,1.001703178503034,8629.34145118995,2857.0567175624387
decada_historica,"p[2,10]",0.01938126867225,0.019356902500000002,0.0010776918739015418,0.0010879808058000047,0.0176538235,0.02117641575,1.0014926925910888,8428.341535485979,2689.0890057053966
decada_historica,"p[3,10]",0.0195995743655,0.0195827215,0.0010778924006077347,0.001100404252499998,0.01787133865,0.02137874155,1.0003667729448145,8172.871493320479,2770.7040457518665
decada_historica,"p[4,10]",0.01954248421,0.019514727500000002,0.0010804575364809547,0.0011137268961000043,0.0178408849,0.02134042635,1.0028281035969624,8888.576560496704,3033.7652141208932
decada_historica,"p[1,11]",0.01725672276625,0.017238050999999997,0.0010036900467301924,9.929750564999958e-4,0.0156270711,0.01896373975,0.9993460633855764,7942.622574303973,2962.6486854444893
decada_historica,"p[2,11]",0.01723509062675,0.017225657499999998,9.78442006960377e-4,9.545764578000022e-4,0.0156388073,0.018839039099999996,1.0000186840406546,9396.142372217171,3123.560971970294
decada_historica,"p[3,11]",0.0173971757335,0.0173859025,9.788084096468551e-4,9.928594137000027e-4,0.01580853275,0.0190435098,0.9997453559378034,9797.195291032926,3184.728880985411
decada_historica,"p[4,11]",0.01733035536775,0.017315197,9.819049394125636e-4,9.92227084800001e-4,0.01573436265,0.0189785885,0.9997742505286701,9202.469168083324,3469.548777905367
decada_historica,"p[1,12]",0.015572009851,0.015550554,9.755517869196437e-4,9.336666087000004e-4,0.0140213206,0.0172352327,1.0030006187959193,8411.601056541487,2384.1375900596677
decada_historica,"p[2,12]",0.015638342196,0.015616349,9.536719118406075e-4,9.328875023999991e-4,0.014131259099999998,0.0172900728,1.0037589531871918,8254.549244740669,2712.2281897904186
decada_historica,"p[3,12]",0.0155653000405,0.015551322999999999,9.458963997858409e-4,9.278110799999989e-4,0.01405999645,0.01719936725,1.003235026633275,9007.300330648068,2641.1654320121115
decada_historica,"p[4,12]",0.015483917959,0.0154735605,9.559838593687713e-4,9.39551048100001e-4,0.013945617300000001,0.0170982282,1.0028362470497796,7904.831705914928,2972.0763184226453
decada_historica,"p[1,13]",0.01722502465825,0.01719867,0.0010880359403246625,0.0010672066145999983,0.0154948959,0.019006742899999998,1.0016230607322156,8045.362728945972,2642.621823155896
decada_historica,"p[2,13]",0.01715204886925,0.017132011000000003,0.0010427327408212698,0.0010550819117999995,0.01548156605,0.018879793750000002,1.0013551413536188,9081.418655891215,2747.2205250954044
decada_historica,"p[3,13]",0.01716532371475,0.017142131,0.0010320086169047942,0.0010446043776000003,0.0155284927,0.01889204495,1.0017599227145277,9174.166364677174,2938.583563962782
decada_historica,"p[4,13]",0.017188389325,0.0171690285,0.0010574392571328643,0.0010662021531,0.01546711405,0.01894595535,1.001834550246645,9022.148322535906,2627.123759147489
decada_historica,"p[1,14]",0.016300420898,0.016272498,9.898654840597135e-4,9.76610859000001e-4,0.01473688085,0.0180204057,1.0060743864205335,8905.395615267478,2266.4935207175245
decada_historica,"p[2,14]",0.016241295561,0.016206744000000002,9.599813177320879e-4,9.188243000999994e-4,0.01473993465,0.017893698399999998,1.0057944594831603,9351.452848050514,2877.220304362357
decada_historica,"p[3,14]",0.0162974910785,0.0162761895,9.588575929026808e-4,9.328830545999988e-4,0.014775841100000001,0.017952271949999998,1.0067743389400485,9500.41750925386,2794.1473239238794
decada_historica,"p[4,14]",0.016372591246,0.0163468045,0.00098436005498548111,9.458157743999994e-4,0.0148052364,0.018067724549999997,1.0045380279955,7328.660559819012,2407.841013764231
decada_historica,"p[1,15]",0.015120317588,0.0151141965,9.345845336357734e-4,9.479937138000002e-4,0.01361746485,0.01665684505,1.0005531017579834,8923.662256661968,2552.680064763145
decada_historica,"p[2,15]",0.01515242238575,0.015152615000000001,9.164893321865939e-4,9.368838507000007e-4,0.0136810837,0.01666237135,1.0017490092762895,8306.789297382122,2476.7885175256533
decada_historica,"p[3,15]",0.01508757669725,0.0150648065,9.266684454181803e-4,9.289363734000007e-4,0.0135955396,0.01664067375,1.0009585564494385,8516.955836050845,2349.1680314015343
decada_historica,"p[4,15]",0.01512990018275,0.015120106500000001,9.432872906194462e-4,9.292699584000012e-4,0.0135984726,0.01669696675,1.0003575225752586,9565.951243808482,2217.3941881234027
decada_historica,"p[1,16]",0.01705522268,0.017034465999999998,0.0010021484639386683,0.001019598845999999,0.015481822650000001,0.018720798099999995,1.0008755146565333,8885.673589536942,3021.832758099422
decada_historica,"p[2,16]",0.01712842912975,0.017104152,9.91815640530156e-4,0.0010145001846000002,0.01556382245,0.018819221650000002,1.0013715635807188,8992.18977426097,3172.5986963073583
decada_historica,"p[3,16]",0.01700187693375,0.0169837595,9.71417559185832e-4,9.883619465999986e-4,0.01544449125,0.0186276997,1.0014158099858907,9657.682357074467,2932.298975423005
decada_historica,"p[4,16]",0.01703168142125,0.0170237345,9.768120938865154e-4,0.0010125409287,0.0154807217,0.018669313799999997,1.0009048807672813,9698.794521939397,3135.82845168155
decada_historica,"p[1,17]",0.01764990971175,0.01763133,0.0010107121037663744,0.0010161947964000006,0.0160238893,0.01936005575,1.0004753828713082,9909.16856874889,2385.8983559494814
decada_historica,"p[2,17]",0.01763671771575,0.017623258,9.950863835209418e-4,9.91690383599998e-4,0.0159927654,0.0193015978,1.0002223460987834,11467.850572539386,2795.0750356756566
decada_historica,"p[3,17]",0.0175538288255,0.017537736499999998,9.846436963514631e-4,9.771927794999982e-4,0.015940812199999998,0.0192091197,1.0012781352166662,10173.154487997988,2964.2393853149224
decada_historica,"p[4,17]",0.01764423327525,0.0176343795,0.0010157528253299387,0.0010255492610999996,0.0159832624,0.019339208499999996,1.0009412437031626,10851.290408851686,3085.6360378398385
decada_historica,"p[1,18]",0.01587742094325,0.015860212,9.697113428612235e-4,9.601139688000001e-4,0.014279570450000001,0.0174865468,1.001935507932309,7311.633140067657,2724.539548591378
decada_historica,"p[2,18]",0.01594801244975,0.01592796,9.674497718830834e-4,9.348971667000009e-4,0.0143670875,0.017553975799999996,1.0014213182653415,7718.361998625776,2346.2829951921685
decada_historica,"p[3,18]",0.01594933383175,0.015918339,9.456795041187657e-4,9.457045793999988e-4,0.014410139950000001,0.01753528905,0.9997103775532926,7083.3226724428505,2813.414253272514
decada_historica,"p[4,18]",0.0158321263275,0.0158182745,9.590577254893705e-4,9.770608281000008e-4,0.014282116000000001,0.017395742,1.0000665384215222,8461.598193598451,3114.0719996149487
decada_historica,"p[1,19]",0.01618109171475,0.016176516,9.97016790680683e-4,0.0010050782615999997,0.01456914635,0.0178211404,1.0001650744545028,11393.692010921546,2906.6215674407927
decada_historica,"p[2,19]",0.01616990140075,0.0161573915,9.647822190137629e-4,9.843033291000002e-4,0.0146137632,0.017764136849999997,0.9999697629312225,10559.640956376537,2765.825769552172
decada_historica,"p[3,19]",0.01623206379925,0.016224397,9.544740001101235e-4,9.660717969000007e-4,0.014687403500000001,0.0177993356,1.000327597090643,10481.594525819844,3115.7258172384295
decada_historica,"p[4,19]",0.01622759457525,0.016211936500000003,9.659260179673594e-4,9.813099597000005e-4,0.01469237065,0.017803092899999998,1.0000575211740383,10451.447154977868,3152.62531036138
decada_historica,"p[1,20]",0.0162593503205,0.0162499325,0.0010153939668602896,0.0010257093819000028,0.014628468450000001,0.0179372959,1.0023091724875683,10332.287782999314,2905.5440215278823
decada_historica,"p[2,20]",0.016249987954750002,0.0162271295,9.970526681733938e-4,0.0010069278051000022,0.0146364455,0.0179239097,1.0017354828645937,9550.39611221119,2843.2546211873437
